allocation_workers_ladder,boundary_closed_profiles,colocation_count_ladder,equivalent_nodes,eta_source_required,family,hardware_group,legacy_limits_bypassed,measured_profiles,missing_profiles,node,node_bucket,notes,priority,profile_axis,profile_ladder,quadrant,resident_mix,resource_kind,resource_state,row_id,runner,stable_gate,status,tier,workload_env,workload_key
1,,1,,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,BAPR-style hybrid RL row if environment remains staged. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q11_high_cpu_high_gpu,description_only_or_unknown,gpu,unknown_env,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_bapr_ant|bapr_ant|unknown_env|description_only_or_unknown,bapr_ant_real.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,probe_defer_by_design,T3_admission,bapr_ant,hybrid_rl_bapr_ant
"1,1,1,1,1,1,1",8,"1,2,3,4,5,6,8",,tqdm/progress,cnn,gpu_node007_4x11gb,true,"1,2,4","3,5,6",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. No resident load.,required,colocation_count,"1,2,3,4,5,6,8",q01_low_cpu_high_gpu,none,gpu,empty,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|empty|none,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5,partial_pending_probe,T0_core_curve,cnn,gpu_cnn_torch_resnet50
"1,1,1,1",8,"2,3,4,8",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"2,3,4",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Same workload resident load below saturation.,required,colocation_count,"2,3,4,8",q01_low_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|half_loaded|same_workload_half_capacity,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,boundary_plus_pending_probe,T0_core_curve,cnn,gpu_cnn_torch_resnet50
"1,1,1,1,1,1,1","4,5,6,8","1,2,3,4,5,6,8",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,3,4,5,6,8",q01_low_cpu_high_gpu,same_workload_to_capacity_boundary,gpu,full_loaded,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|full_loaded|same_workload_to_capacity_boundary,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,boundary_plus_pending_probe,T0_core_curve,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,"Pure GPU CNN training surrogate with native progress. Resident high-VRAM process, then add target.",required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,llm_or_memory_resident,gpu,high_vram_resident,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|high_vram_resident|llm_or_memory_resident,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,cpu_worker_resident,gpu,cpu_resident,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|cpu_resident|cpu_worker_resident,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Pairwise mixed GPU co-location.,required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,cnn_plus_llm,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|mixed_colocation|cnn_plus_llm,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Pairwise CNN/RL co-location.,required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,cnn_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|mixed_colocation|cnn_plus_hybrid_rl,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Pairwise LLM/RL co-location.,required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|mixed_colocation|llm_plus_hybrid_rl,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. Triple mixed GPU co-location.,required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1",,"1,2,3",,tqdm/progress,cnn,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,Pure GPU CNN training surrogate with native progress. CPU resident pressure plus GPU target.,required,colocation_count,"1,2,3",q01_low_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_cnn_torch_resnet50|cnn|mixed_colocation|cpu_plus_gpu_target,torch_cnn_resnet50.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,cnn,gpu_cnn_torch_resnet50
"1,1,1,1",4,"1,2,3,4",,tqdm/progress,llm_small,gpu_node007_4x11gb,true,1,"2,3",node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. No resident load.,required,colocation_count,"1,2,3,4",q01_low_cpu_high_gpu,none,gpu,empty,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|empty|none,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5,partial_pending_probe,T0_core_curve,llm,gpu_llm_distilgpt2
"1,1,1","3,4","2,3,4",,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,2,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Same workload resident load below saturation.,required,colocation_count,"2,3,4",q01_low_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|half_loaded|same_workload_half_capacity,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,boundary_plus_pending_probe,T0_core_curve,llm,gpu_llm_distilgpt2
"1,1,1,1","3,4","1,2,3,4",,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,"1,2",node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,3,4",q01_low_cpu_high_gpu,same_workload_to_capacity_boundary,gpu,full_loaded,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|full_loaded|same_workload_to_capacity_boundary,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,boundary_plus_pending_probe,T0_core_curve,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,"Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Resident high-VRAM process, then add target.",required,colocation_count,1,q01_low_cpu_high_gpu,llm_or_memory_resident,gpu,high_vram_resident,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|high_vram_resident|llm_or_memory_resident,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_worker_resident,gpu,cpu_resident,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|cpu_resident|cpu_worker_resident,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Pairwise mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|cnn_plus_llm,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Pairwise CNN/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|cnn_plus_hybrid_rl,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Pairwise LLM/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|llm_plus_hybrid_rl,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Triple mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. CPU resident pressure plus GPU target.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|cpu_plus_gpu_target,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
"1,1,1,1,1,1,1","5,6,8","1,2,3,4,5,6,8",,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,"1,2,3,4",node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. No resident load.,required,colocation_count,"1,2,3,4,5,6,8",q01_low_cpu_high_gpu,none,gpu,empty,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|empty|none,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5,boundary_plus_pending_probe,T0_core_curve,gpu_matmul,gpu_heavy_jax_matmul
"1,1,1,1",8,"2,3,4,8",,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,"2,3,4",node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Same workload resident load below saturation.,required,colocation_count,"2,3,4,8",q01_low_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|half_loaded|same_workload_half_capacity,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,boundary_plus_pending_probe,T0_core_curve,gpu_matmul,gpu_heavy_jax_matmul
"1,1,1,1,1,1,1","5,6,8","1,2,3,4,5,6,8",,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,"1,2,3,4",node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,3,4,5,6,8",q01_low_cpu_high_gpu,same_workload_to_capacity_boundary,gpu,full_loaded,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|full_loaded|same_workload_to_capacity_boundary,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,boundary_plus_pending_probe,T0_core_curve,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,"Pure GPU compute row without model/data-loader effects. Resident high-VRAM process, then add target.",required,colocation_count,1,q01_low_cpu_high_gpu,llm_or_memory_resident,gpu,high_vram_resident,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|high_vram_resident|llm_or_memory_resident,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_worker_resident,gpu,cpu_resident,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|cpu_resident|cpu_worker_resident,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Pairwise mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cnn_plus_llm,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Pairwise CNN/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cnn_plus_hybrid_rl,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Pairwise LLM/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|llm_plus_hybrid_rl,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. Triple mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_node007_4x11gb,true,,1,node007,node007:gpu_node007_4x12gb,Pure GPU compute row without model/data-loader effects. CPU resident pressure plus GPU target.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_node007_4x11gb|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cpu_plus_gpu_target,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
"1,1,1,1,1,1","5,6","1,2,3,4,5,6",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,1,"2,3,4",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. No resident load.,required,colocation_count,"1,2,3,4,5,6",q11_high_cpu_high_gpu,none,gpu,empty,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|empty|none,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,partial_pending_probe,T0_core_curve,ant,hybrid_rl_resac_ant
"1,1,1",,"2,3,4",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"2,3,4",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Same workload resident load below saturation.,required,colocation_count,"2,3,4",q11_high_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|half_loaded|same_workload_half_capacity,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T0_core_curve,ant,hybrid_rl_resac_ant
"1,1,1,1,1,1","5,6","1,2,3,4,5,6",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3,4",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,3,4,5,6",q11_high_cpu_high_gpu,same_workload_to_capacity_boundary,gpu,full_loaded,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|full_loaded|same_workload_to_capacity_boundary,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,boundary_plus_pending_probe,T0_core_curve,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,"RE-SAC Ant train/eval cycle-average ETA. Resident high-VRAM process, then add target.",required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,llm_or_memory_resident,gpu,high_vram_resident,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|high_vram_resident|llm_or_memory_resident,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cpu_worker_resident,gpu,cpu_resident,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|cpu_resident|cpu_worker_resident,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Pairwise mixed GPU co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cnn_plus_llm,gpu,mixed_colocation,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cnn_plus_llm,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Pairwise CNN/RL co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cnn_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cnn_plus_hybrid_rl,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Pairwise LLM/RL co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|llm_plus_hybrid_rl,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_node007_4x11gb,true,,"1,2,3",node007,node007:gpu_node007_4x12gb,RE-SAC Ant train/eval cycle-average ETA. Triple mixed GPU co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_node007_4x11gb|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
